epoch,step,train_loss
62,14799,0.08036038279533386
62,14849,0.07345491647720337
62,14899,0.06574339419603348
63,14949,0.07881944626569748
63,14999,0.06967008113861084
63,15049,0.0718228816986084
63,15099,0.07870743423700333
63,15149,0.07351464033126831
64,15199,0.07941949367523193
64,15249,0.07450269162654877
64,15299,0.06997650116682053
64,15349,0.0799289271235466
64,15399,0.0684586688876152
65,15449,0.07299787551164627
65,15499,0.07666054368019104
65,15549,0.07574353367090225
65,15599,0.0697229653596878
66,15649,0.07509113103151321
66,15699,0.07067330926656723
66,15749,0.07285407930612564
66,15799,0.06977695226669312
66,15849,0.07577314972877502
67,15899,0.0754895731806755
67,15949,0.07885719835758209
67,15999,0.07248648256063461
67,16049,0.0810810849070549
67,16099,0.07394787669181824
68,16149,0.07586806267499924
68,16199,0.07507780939340591
68,16249,0.07898180931806564
68,16299,0.06942670047283173
68,16349,0.07446177303791046
69,16399,0.07610797137022018
69,16449,0.07648498564958572
69,16499,0.06528862565755844
69,16549,0.07901982218027115
70,16599,0.07717379182577133
70,16649,0.07273945212364197
70,16699,0.07248123735189438
70,16749,0.07451165467500687
70,16799,0.08145800232887268
71,16849,0.0747336745262146
71,16899,0.07107805460691452
71,16949,0.07580956071615219
71,16999,0.07372131943702698
71,17049,0.07665533572435379
72,17099,0.0791236013174057
72,17149,0.07222937047481537
72,17199,0.07327976822853088
72,17249,0.06923326104879379
72,17299,0.07177065312862396
73,17349,0.07067689299583435
73,17399,0.07223983108997345
73,17449,0.07401430606842041
73,17499,0.06792742758989334
74,17549,0.07425758987665176
74,17599,0.0772138386964798
74,17649,0.07894743978977203
74,17699,0.07496897876262665
74,17749,0.07188466936349869
75,17799,0.07240784913301468
75,17849,0.07073724269866943
75,17899,0.07346498221158981
75,17949,0.07667320221662521
75,17999,0.06968507915735245
76,18049,0.06578018516302109
76,18099,0.08123215287923813
76,18149,0.07665153592824936
76,18199,0.0735362097620964
77,18249,0.07080871611833572
77,18299,0.07006023079156876
77,18349,0.07627933472394943
77,18399,0.07984012365341187
77,18449,0.07867856323719025
78,18499,0.07296504825353622
78,18549,0.07464628666639328
78,18599,0.07175833731889725
78,18649,0.07770271599292755
78,18699,0.07250262796878815
79,18749,0.0751635804772377
79,18799,0.07643157988786697
79,18849,0.07254622131586075
79,18899,0.07728663831949234
79,18949,0.06865323334932327
80,18999,0.07554401457309723
80,19049,0.07063806802034378
80,19099,0.0686366930603981
80,19149,0.07872044295072556
81,19199,0.08049715310335159
81,19249,0.07395518571138382
81,19299,0.07335411757230759
81,19349,0.07552660256624222
81,19399,0.08145788311958313
82,19449,0.07381933927536011
82,19499,0.07433171570301056
82,19549,0.0686008483171463
82,19599,0.0785687044262886
82,19649,0.0716356635093689
83,19699,0.07224124670028687
83,19749,0.06666701287031174
83,19799,0.07020843774080276
83,19849,0.07730891555547714
83,19899,0.07623007148504257
84,19949,0.0781518742442131
84,19999,0.07387762516736984
84,20049,0.07211238145828247
84,20099,0.07545153796672821
85,20149,0.0732201412320137
85,20199,0.06913559138774872
85,20249,0.08165717124938965
85,20299,0.07804831117391586
85,20349,0.07277143001556396
86,20399,0.07457242161035538
86,20449,0.06864434480667114
86,20499,0.06873645633459091
86,20549,0.07818511873483658
86,20599,0.07238603383302689
87,20649,0.07701994478702545
87,20699,0.07812541723251343
87,20749,0.07528715580701828
87,20799,0.07559486478567123
87,20849,0.06772018224000931
88,20899,0.07564806938171387
88,20949,0.07815223932266235
88,20999,0.07697480916976929
88,21049,0.07169007509946823
89,21099,0.07433583587408066
89,21149,0.0754571333527565
89,21199,0.07159081846475601
89,21249,0.08233503252267838
89,21299,0.07535022497177124
90,21349,0.06906881928443909
90,21399,0.07857303321361542
90,21449,0.070333331823349
90,21499,0.07421211153268814
90,21549,0.08073536306619644
91,21599,0.06963175535202026
91,21649,0.07376236468553543
91,21699,0.07004152238368988
91,21749,0.06663917750120163
91,21799,0.06705597043037415
92,21849,0.07170023769140244
92,21899,0.07258877158164978
92,21949,0.06515271961688995
92,21999,0.0749395564198494
93,22049,0.07586755603551865
93,22099,0.06816482543945312
93,22149,0.07787153869867325
93,22199,0.07844045758247375
93,22249,0.07286356389522552
94,22299,0.06958907842636108
94,22349,0.07169029861688614
94,22399,0.07774096727371216
94,22449,0.07555597275495529
94,22499,0.0744212418794632
95,22549,0.07514392584562302
95,22599,0.07611733675003052
95,22649,0.06766784936189651
95,22699,0.07066558301448822
95,22749,0.07661720365285873
96,22799,0.07241350412368774
96,22849,0.07740575820207596
96,22899,0.06406127661466599
96,22949,0.07178102433681488
97,22999,0.07335098087787628
97,23049,0.06572724133729935
97,23099,0.07206255942583084
97,23149,0.07556851208209991
97,23199,0.07554762810468674
98,23249,0.06529723852872849
98,23299,0.07338692247867584
98,23349,0.06816650927066803
98,23399,0.07174520939588547
98,23449,0.07716064900159836
99,23499,0.07042380422353745
99,23549,0.07616740465164185
99,23599,0.07265134155750275
99,23649,0.07433978468179703
99,23699,0.07331207394599915
